0,clipboard,baking_oven,bar_stool,basket,blender,bread_maker,cabinets,can,can_opener,candle,card_catalog,cereal_bowl,chair,cinnamon,cloth,coffee_maker,coffee_mug,coffee_pot,container,range,cooking_utensil,corner_cupboard,counter,cover,cup,dirty_dishes,dish,dishwasher,drawer,dustbin,exhaust_fan,faucet,fire_extinguisher,flooring,flour,food,fork,fridge,peas,garbage_can,garlic,george_foreman_grill,glass,glass_fronted_cupboard,display_cabinet,grape,grill,hinged_door,icebox,ingredients,iron,kettle,knife,ladle,large_container,linoleum,liquor_glass,meat_thermometer,microwave,milk,oil,oven_mitt,pan,pantry,pepper_and_salt,pie,plastic,plate,plumbing,pot,potato,potato_masher,rolling_pin,salad_bowl,saucepan,saucer,serving_trolley,sideboard,sink,small_appliance,spatula,spice_rack,pad,step_chair,storage_pan,sugar,table,tablespoon,tea_towels,teaspoon,telephone_directory,textile,trash,trash_can,tub,vanity_case,wash_cloth,window_curtain
cup,0.09459690749645233,0.15747325122356415,0.10395190119743347,0.15547174215316772,0.19942179322242737,0.10671595484018326,0.059667520225048065,0.10679379850625992,0.26844581961631775,0.1201009526848793,0.01557619497179985,0.4271898865699768,0.09001689404249191,0.20094090700149536,0.08128371089696884,0.36036282777786255,0.43440669775009155,0.42464014887809753,0.3365919589996338,-0.04795503988862038,0.2865499258041382,0.12963470816612244,0.003753975033760071,0.028974175453186035,1.0,0.14085528254508972,0.2609172761440277,0.1663561910390854,0.1455327868461609,0.12740999460220337,0.03005281090736389,0.18842673301696777,0.04442616552114487,-0.06327106803655624,0.19051778316497803,0.037146780639886856,0.0344509594142437,0.21115638315677643,0.1313711404800415,0.10466258972883224,0.08502401411533356,0.034291498363018036,0.3778507709503174,0.032559823244810104,-0.0207525547593832,0.1248910129070282,0.033161185681819916,0.03530590236186981,0.14284957945346832,0.08714544773101807,0.06639997661113739,0.32724422216415405,0.022638119757175446,0.38484033942222595,0.16614548861980438,-0.040392473340034485,0.3609074652194977,0.18186138570308685,0.11408016085624695,0.30966150760650635,0.05617208778858185,0.06300967186689377,0.23608461022377014,0.06921210139989853,0.1799880862236023,0.14147713780403137,0.18565884232521057,0.2711004614830017,0.0548408217728138,0.4109792411327362,0.10236741602420807,0.10565236210823059,0.08934485167264938,0.32759302854537964,0.29110315442085266,0.5044126510620117,0.034875042736530304,0.13978421688079834,0.10357102751731873,0.08889613300561905,0.14893171191215515,0.14562579989433289,0.07000469416379929,0.04754917323589325,0.19981898367404938,0.22932091355323792,0.20287926495075226,0.430886834859848,0.21109706163406372,0.45118236541748047,0.08101606369018555,-0.05272182449698448,0.04663395881652832,0.1092182993888855,0.2036539614200592,0.04785410314798355,0.13238555192947388,0.016412954777479172
dirty_dishes,0.03328191861510277,0.5726975202560425,0.37319421768188477,0.1766049563884735,0.30763310194015503,0.35792291164398193,0.355593204498291,0.03838370367884636,0.22226127982139587,0.09963206201791763,0.08496487885713577,0.4703296720981598,0.1413271725177765,0.029994428157806396,0.14567498862743378,0.42978399991989136,0.40256673097610474,0.30152928829193115,0.13247880339622498,0.059960853308439255,0.47619783878326416,0.6293126344680786,0.14967206120491028,0.06716915965080261,0.14085528254508972,0.9999999403953552,0.4211786985397339,0.7001004219055176,0.221209317445755,0.23505353927612305,0.23199765384197235,0.29927951097488403,0.1605190485715866,0.21648895740509033,0.1217808723449707,0.4156307578086853,0.20059406757354736,0.446694552898407,0.10639861971139908,0.2414259910583496,0.0975060909986496,0.36526602506637573,0.19314727187156677,0.5332940816879272,0.19364148378372192,0.018132612109184265,0.38396477699279785,0.30690956115722656,0.3304154872894287,0.26449698209762573,0.08518989384174347,0.3262149393558502,0.11305712163448334,0.20675770938396454,0.47792160511016846,0.2586665153503418,0.3330858051776886,0.36237633228302,0.3957466781139374,0.1336873322725296,0.05186498165130615,0.2329457402229309,0.20799987018108368,0.4140673875808716,0.37349075078964233,0.12874940037727356,0.0773039236664772,0.2927876114845276,0.31521207094192505,0.25108903646469116,0.08767183125019073,0.2935310900211334,0.22287526726722717,0.47619444131851196,0.29618415236473083,0.24750414490699768,0.5026929378509521,0.31745895743370056,0.3362129032611847,0.38650232553482056,0.29256463050842285,0.3375086486339569,0.06957796216011047,0.45169690251350403,0.38516557216644287,0.07395833730697632,0.30522191524505615,0.16750875115394592,0.48160916566848755,0.15212225914001465,0.0887700542807579,0.09191875159740448,0.26283374428749084,0.22830930352210999,0.3649634122848511,0.19765518605709076,0.6155847311019897,0.3728469908237457
dish,-0.06020862236618996,0.5560626983642578,0.21060064435005188,0.23547913134098053,0.23045393824577332,0.3648465871810913,0.19275307655334473,0.09555652737617493,0.16152305901050568,0.09939204156398773,-0.03806034103035927,0.5729497671127319,0.04002854973077774,0.2540755867958069,0.13607347011566162,0.31934645771980286,0.3364359438419342,0.2516065239906311,0.2320380061864853,0.09283336251974106,0.5993062853813171,0.43674230575561523,0.13294042646884918,0.06693439930677414,0.2609172761440277,0.4211786985397339,1.0,0.3735809922218323,0.14953014254570007,0.13513247668743134,0.13738739490509033,0.1824604868888855,-0.008389182388782501,0.06570913642644882,0.3233831822872162,0.45090723037719727,0.3268471956253052,0.3698197603225708,0.3285430669784546,0.11785324662923813,0.3581898808479309,0.3463194966316223,0.18840643763542175,0.3793981671333313,0.029457053169608116,0.010675833560526371,0.4271623194217682,0.0848095640540123,0.25394970178604126,0.4232235550880432,0.06874948740005493,0.36266571283340454,0.19056710600852966,0.45286130905151367,0.2971413731575012,0.12487718462944031,0.1883058100938797,0.386462926864624,0.46286889910697937,0.13132628798484802,0.0908530205488205,0.2309323102235794,0.4726969003677368,0.30974721908569336,0.4839862883090973,0.4287673234939575,0.049661487340927124,0.5904314517974854,0.1100604236125946,0.4073033332824707,0.35039424896240234,0.41152170300483704,0.18226861953735352,0.6005263924598694,0.49026739597320557,0.47568461298942566,0.4552602767944336,0.3664211630821228,0.21724508702754974,0.2694074511528015,0.34529897570610046,0.3763362765312195,0.10850197821855545,0.13839811086654663,0.2559734582901001,0.16617968678474426,0.2691788971424103,0.38795849680900574,0.42902886867523193,0.33737027645111084,0.0321400910615921,-0.057901520282030106,0.13496355712413788,0.1161707192659378,0.25959712266921997,0.06910983473062515,0.23080986738204956,0.13313618302345276
dishwasher,0.07738427817821503,0.46853795647621155,0.2891283631324768,0.19897793233394623,0.39026254415512085,0.39933162927627563,0.428345650434494,0.06132696941494942,0.2988274395465851,0.10071850568056107,0.09024577587842941,0.40113362669944763,0.13664229214191437,0.05120410770177841,0.0905507504940033,0.5301280617713928,0.4691859483718872,0.29879114031791687,0.2689394950866699,0.12025012820959091,0.5443226099014282,0.5715974569320679,0.2002650499343872,0.012052757665514946,0.1663561910390854,0.7001004219055176,0.3735809922218323,1.0,0.35559001564979553,0.3235173225402832,0.2873503565788269,0.4411584436893463,0.1988203525543213,0.25573405623435974,0.052545566111803055,0.22275502979755402,0.15922002494335175,0.5221443176269531,0.05369388312101364,0.33113574981689453,0.07090894877910614,0.24734508991241455,0.2511695623397827,0.4514375925064087,0.08777274936437607,0.010676099918782711,0.26278284192085266,0.2744144797325134,0.3924616277217865,0.19323374330997467,0.07986020296812057,0.4021102786064148,0.165835902094841,0.26230454444885254,0.457567036151886,0.2879987359046936,0.27692484855651855,0.4527468979358673,0.5047382712364197,0.10924359411001205,0.022766752168536186,0.23037965595722198,0.26833727955818176,0.39681410789489746,0.3270605802536011,0.02192951738834381,0.12615768611431122,0.2811366319656372,0.3957124948501587,0.2922874987125397,0.032856665551662445,0.28343814611434937,0.19462066888809204,0.45260724425315857,0.3760102689266205,0.2777145504951477,0.42026692628860474,0.34460556507110596,0.415519654750824,0.5207290053367615,0.32648569345474243,0.39002132415771484,0.07623391598463058,0.4290124773979187,0.4679918587207794,-0.01069515198469162,0.22504737973213196,0.1771239936351776,0.477613240480423,0.15286850929260254,0.09472103416919708,0.036892857402563095,0.28184449672698975,0.30683422088623047,0.43361061811447144,0.24085956811904907,0.5766686201095581,0.3416714370250702
drawer,0.3109448552131653,0.219093918800354,0.33527153730392456,0.22903074324131012,0.1831255704164505,0.14162659645080566,0.6884375810623169,0.09279788285493851,0.27351415157318115,0.11533074080944061,0.2971574366092682,0.34941399097442627,0.21331003308296204,0.05837437883019447,0.0937587171792984,0.2065752148628235,0.5839844942092896,0.10773935914039612,0.392503023147583,0.0839541107416153,0.3142980933189392,0.4742274284362793,0.3035723567008972,0.011589046567678452,0.1455327868461609,0.221209317445755,0.14953014254570007,0.35559001564979553,1.0,0.3705434799194336,0.14770233631134033,0.2478681057691574,0.1269841492176056,0.17134065926074982,0.03628230094909668,0.0649651437997818,0.12640061974525452,0.4695780277252197,0.0013299677520990372,0.3536588251590729,0.04817059636116028,0.09553666412830353,0.14160150289535522,0.41020217537879944,0.3250812292098999,-0.014710260555148125,0.09499278664588928,0.3524937629699707,0.39268046617507935,0.17741155624389648,-0.0012755542993545532,0.17663374543190002,0.24432677030563354,0.13688606023788452,0.5395259857177734,0.1602562963962555,0.2752295434474945,0.30708226561546326,0.16714432835578918,0.007483653724193573,-0.028264256194233894,0.1836225688457489,0.13439954817295074,0.516609787940979,0.23520886898040771,0.019825173541903496,0.10794602334499359,0.22242674231529236,0.05669442564249039,0.21719969809055328,-0.013095241039991379,0.14627420902252197,0.13753831386566162,0.35388022661209106,0.2289160043001175,0.13965055346488953,0.20771081745624542,0.5623393058776855,0.21578824520111084,0.26709580421447754,0.20777937769889832,0.5202150344848633,0.21995608508586884,0.41871950030326843,0.6308466196060181,-0.031306590884923935,0.3933340907096863,0.20628663897514343,0.2843901216983795,0.1795242428779602,0.19979965686798096,0.05614905431866646,0.22930264472961426,0.34400907158851624,0.23402166366577148,0.4910013675689697,0.20615072548389435,0.38036373257637024
dustbin,0.19055980443954468,0.14599505066871643,0.1836634874343872,0.3377443552017212,0.19856944680213928,0.1554974615573883,0.3280474543571472,0.07490968704223633,0.1955139935016632,0.049460045993328094,0.21967941522598267,0.26980316638946533,0.17082339525222778,-0.017691489309072495,0.12470139563083649,0.17691971361637115,0.33050069212913513,0.1387808620929718,0.47051072120666504,0.02393192984163761,0.2965189814567566,0.2473335713148117,0.10941056162118912,0.040505461394786835,0.12740999460220337,0.23505353927612305,0.13513247668743134,0.3235173225402832,0.3705434799194336,1.0,0.12681595981121063,0.0793125182390213,0.24940451979637146,0.08732819557189941,0.11028546094894409,0.12454299628734589,0.05292374640703201,0.318751722574234,0.028904754668474197,0.9317598342895508,-0.027135536074638367,0.0974322259426117,0.09210830181837082,0.2173542082309723,0.12574607133865356,-0.05661124363541603,0.09008866548538208,0.16263645887374878,0.19871115684509277,0.03841133043169975,0.03992842137813568,0.22105634212493896,0.008656337857246399,0.18596163392066956,0.4088878035545349,0.119927778840065,0.19276422262191772,0.17690327763557434,0.1825501024723053,0.006242651492357254,-0.0006585977971553802,0.09775391221046448,0.22579604387283325,0.31567180156707764,0.15634867548942566,0.039604321122169495,0.21125149726867676,0.11353148519992828,0.05945904925465584,0.20173607766628265,0.050562962889671326,0.18890103697776794,0.15346387028694153,0.2291841208934784,0.2500167489051819,0.18987762928009033,0.13833710551261902,0.21713334321975708,0.17775607109069824,0.2709689736366272,0.14623045921325684,0.250518798828125,0.12441843748092651,0.3652258813381195,0.5069916844367981,-0.046261608600616455,0.1636742651462555,0.11145047843456268,0.2755644619464874,0.09040956199169159,0.11239785701036453,0.05272047221660614,0.6761094331741333,0.9000035524368286,0.27737289667129517,0.3299735188484192,0.23923876881599426,0.18518966436386108
exhaust_fan,0.022783325985074043,0.23587292432785034,0.17674291133880615,0.14346586167812347,0.22584563493728638,0.20992717146873474,0.24006783962249756,-0.007586527615785599,0.1667606234550476,0.08702848851680756,0.05340748652815819,0.24141323566436768,0.035344965755939484,-0.0018913471139967442,0.022232212126255035,0.22373518347740173,0.2300305962562561,0.04051735997200012,0.1024840697646141,0.05025221034884453,0.28599071502685547,0.30514976382255554,0.12952546775341034,0.06700126826763153,0.03005281090736389,0.23199765384197235,0.13738739490509033,0.2873503565788269,0.14770233631134033,0.12681595981121063,1.0,0.271282434463501,0.17459262907505035,0.1653316468000412,-0.06391828507184982,0.05629204958677292,0.02921871282160282,0.2735421657562256,-0.027417298406362534,0.1399814933538437,0.07719951868057251,0.14057974517345428,0.0746452733874321,0.2706163227558136,0.08789464086294174,0.012273207306861877,0.22252775728702545,0.22055849432945251,0.2340071201324463,0.03989868611097336,0.10393813997507095,0.12946338951587677,0.08365395665168762,0.09446656703948975,0.2322872281074524,0.12287813425064087,0.15253904461860657,0.24770846962928772,0.15374433994293213,-0.012526890262961388,0.04489331692457199,0.1126462072134018,0.0845615565776825,0.19172963500022888,0.08125089854001999,-0.01308431662619114,0.040692076086997986,0.12881559133529663,0.2507898211479187,0.10237008333206177,-0.079825758934021,0.11613674461841583,0.019464490935206413,0.16632775962352753,0.13855063915252686,0.040461309254169464,0.22061970829963684,0.18086081743240356,0.17551961541175842,0.31602489948272705,0.16307860612869263,0.25060155987739563,0.11909137666225433,0.3315339684486389,0.2471751868724823,-0.06305567920207977,0.07546596974134445,0.051202572882175446,0.2050757110118866,0.01782948523759842,0.002246664837002754,0.058170296251773834,0.06099291890859604,0.11351653188467026,0.22513344883918762,0.16615977883338928,0.230778306722641,0.27252137660980225
faucet,0.04587501287460327,0.24167582392692566,0.21027840673923492,0.11703677475452423,0.2515619397163391,0.1610632985830307,0.31902259588241577,0.05614013597369194,0.20099638402462006,0.17554500699043274,0.06905516237020493,0.298927366733551,0.052324775606393814,0.07634912431240082,0.013804268091917038,0.29999253153800964,0.32595935463905334,0.17126941680908203,0.22319121658802032,0.03246624022722244,0.32446858286857605,0.36905014514923096,0.1951916217803955,-0.00015913881361484528,0.18842673301696777,0.29927951097488403,0.1824604868888855,0.4411584436893463,0.2478681057691574,0.0793125182390213,0.271282434463501,1.0,0.18728525936603546,0.2337508499622345,0.03971395269036293,0.0869133472442627,0.131483256816864,0.292339563369751,-0.05260764807462692,0.1305038332939148,0.0666346400976181,0.163998544216156,0.28925850987434387,0.25237220525741577,0.08744405210018158,0.07994738966226578,0.1300676167011261,0.2601991593837738,0.24907362461090088,0.10088151693344116,0.13539819419384003,0.31546372175216675,0.10311061143875122,0.19835610687732697,0.30753660202026367,0.176283597946167,0.32171475887298584,0.32269513607025146,0.0999298244714737,0.18777036666870117,0.1209915429353714,0.12034817039966583,0.193908229470253,0.2703341841697693,0.1732688844203949,-0.014196735806763172,0.045358046889305115,0.1478787064552307,0.5641332864761353,0.2026737928390503,-0.08738648891448975,0.11694122850894928,0.08760504424571991,0.2500266432762146,0.21439194679260254,0.21534880995750427,0.1981602907180786,0.17854271829128265,0.5042363405227661,0.31837931275367737,0.20086422562599182,0.19179657101631165,0.037679705768823624,0.27056148648262024,0.3141668438911438,-0.012561552226543427,0.10619265586137772,0.1813042163848877,0.21293535828590393,0.16704756021499634,0.08563839644193649,-0.026265092194080353,0.07179320603609085,0.12496095150709152,0.5324361324310303,0.19645273685455322,0.45518577098846436,0.24821139872074127
fire_extinguisher,0.19160209596157074,0.16922888159751892,0.12016483396291733,-0.021903429180383682,0.1994357705116272,0.244578555226326,0.17832216620445251,-0.030766882002353668,0.2770625650882721,0.3082466721534729,0.06486906856298447,0.05136715620756149,0.07751559466123581,0.026158727705478668,0.08413514494895935,0.21916520595550537,0.1573542356491089,0.1789829134941101,0.19113105535507202,-0.04864325001835823,0.187022864818573,0.1932416558265686,0.003987804055213928,0.09388646483421326,0.04442616552114487,0.1605190485715866,-0.008389182388782501,0.1988203525543213,0.1269841492176056,0.24940451979637146,0.17459262907505035,0.18728525936603546,1.0,0.1561049371957779,0.06100896745920181,0.10198727995157242,-0.024060457944869995,0.17289677262306213,-0.07043477892875671,0.2644556164741516,0.03905303031206131,0.0471656396985054,0.15847164392471313,0.1869248002767563,-0.02700519934296608,0.05777103826403618,0.07205329835414886,0.2130369246006012,0.1533188819885254,0.07426949590444565,0.0010180436074733734,0.1689375638961792,0.1667456030845642,0.10201911628246307,0.22973671555519104,0.18097496032714844,0.17481982707977295,0.16427211463451385,0.10183411836624146,0.06254492700099945,0.13224491477012634,0.08210789412260056,0.06109105795621872,0.1634977012872696,0.107570581138134,-0.027271952480077744,0.12897074222564697,-0.017511742189526558,0.23202498257160187,0.10364391654729843,-0.04733550548553467,0.15633024275302887,0.16454309225082397,-0.008512299507856369,0.1312931776046753,0.09105636179447174,0.1360374391078949,0.09525209665298462,0.05594184994697571,0.2708207368850708,0.1387241929769516,0.08013694733381271,0.10600097477436066,0.3016766607761383,0.28703224658966064,0.015183129347860813,0.06355933099985123,0.04611298814415932,0.1951483190059662,0.055842623114585876,0.12907752394676208,-0.02345234528183937,0.10480502992868423,0.32286107540130615,0.17324835062026978,0.1835024356842041,0.16622532904148102,0.1997719258069992
flooring,0.05630175396800041,0.20284847915172577,0.3024357557296753,0.04088456928730011,-0.004633031785488129,0.14596566557884216,0.46268871426582336,0.009284712374210358,-0.01498929038643837,0.02386067807674408,0.1086762398481369,0.176979660987854,0.20537391304969788,0.06762441992759705,0.24998384714126587,0.029743613675236702,0.1934148520231247,-0.04174228012561798,0.006393149495124817,0.06742154061794281,0.1398400515317917,0.4016075134277344,0.2162049263715744,0.11217546463012695,-0.06327106803655624,0.21648895740509033,0.06570913642644882,0.25573405623435974,0.17134065926074982,0.08732819557189941,0.1653316468000412,0.2337508499622345,0.1561049371957779,1.0,0.12833303213119507,0.06315859407186508,-0.04454142600297928,0.11519845575094223,-0.016010545194149017,0.12877938151359558,0.032967425882816315,0.2098366916179657,0.24854198098182678,0.3950515389442444,0.27180472016334534,0.035358674824237823,0.1256062090396881,0.3968629837036133,0.09030675888061523,0.11377763748168945,0.06586337089538574,-0.03394940495491028,0.007147777825593948,-0.07434103637933731,0.3531376123428345,0.7297276258468628,0.1766602098941803,0.057299256324768066,0.07562678307294846,-0.04669169336557388,0.07865116000175476,0.060534823685884476,-0.013188952580094337,0.2939167618751526,0.17406901717185974,-0.0359756201505661,0.18948334455490112,0.09500396251678467,0.44125646352767944,-0.007763423025608063,0.04371540993452072,0.06415294855833054,0.10196414589881897,0.16365499794483185,0.013087838888168335,-0.0008936487138271332,0.22030580043792725,0.33211222290992737,0.20528212189674377,0.14097413420677185,0.0844535082578659,0.23528285324573517,0.24220556020736694,0.418982595205307,0.30993449687957764,0.0034358222037553787,0.217485710978508,-0.005694441497325897,0.25937849283218384,-0.017965510487556458,0.13162840902805328,0.24586685001850128,0.13211993873119354,0.12888719141483307,0.24284502863883972,0.20906208455562592,0.3349825441837311,0.4051745533943176
flour,0.011904610320925713,0.4183140695095062,-0.025863196700811386,0.14379674196243286,0.24190878868103027,0.41221487522125244,0.06273775547742844,0.03156773000955582,0.10695277154445648,0.06498934328556061,-0.009873688220977783,0.327154278755188,-0.040514398366212845,0.44853222370147705,0.2363688349723816,0.08367735147476196,0.09714804589748383,0.10985308885574341,0.18971309065818787,-0.03281035274267197,0.33658263087272644,0.21180783212184906,0.050965964794158936,0.04795762151479721,0.19051778316497803,0.1217808723449707,0.3233831822872162,0.052545566111803055,0.03628230094909668,0.11028546094894409,-0.06391828507184982,0.03971395269036293,0.06100896745920181,0.12833303213119507,1.0,0.32980239391326904,0.10436517000198364,0.1825280785560608,0.40841782093048096,0.08269934356212616,0.42837485671043396,0.17450712621212006,0.04865653067827225,0.0738203227519989,-0.009654110297560692,0.11851179599761963,0.13337425887584686,0.0891498327255249,0.09991158545017242,0.45043522119522095,0.11030799150466919,0.1836290955543518,0.15219537913799286,0.29412513971328735,0.1964949518442154,0.1492040604352951,0.03645084425806999,0.17524142563343048,0.15714113414287567,0.43064767122268677,0.2659764289855957,0.1275196075439453,0.29952824115753174,0.28942060470581055,0.5408940315246582,0.3821471035480499,0.0995873510837555,0.1331266164779663,0.016436351463198662,0.23550216853618622,0.4719557762145996,0.4668700397014618,0.3127761781215668,0.27486878633499146,0.3848574161529541,0.12990722060203552,0.10618624091148376,0.03954117000102997,-0.035616472363471985,0.15895746648311615,0.2858436703681946,0.12743453681468964,0.06550033390522003,0.06526310741901398,0.19225992262363434,0.5379357933998108,0.005572585389018059,0.4440464973449707,0.2551175355911255,0.44687309861183167,0.036938101053237915,0.19230617582798004,0.07534900307655334,0.0842028260231018,0.09894394874572754,0.10585847496986389,0.11104229837656021,0.009536560624837875
food,0.007581740617752075,0.4457482099533081,0.17332829535007477,0.22555124759674072,0.10829155892133713,0.26878461241722107,0.12270614504814148,0.02475687861442566,0.13037487864494324,0.008691459894180298,-0.009489357471466064,0.3938809335231781,0.057756245136260986,0.08828512579202652,0.07941579818725586,0.1266503632068634,0.1764504611492157,0.0708724707365036,0.19909870624542236,0.03690064698457718,0.3063740134239197,0.3629392385482788,0.15621528029441833,0.02810327708721161,0.037146780639886856,0.4156307578086853,0.45090723037719727,0.22275502979755402,0.0649651437997818,0.12454299628734589,0.05629204958677292,0.0869133472442627,0.10198727995157242,0.06315859407186508,0.32980239391326904,0.9999999403953552,0.1718980371952057,0.3176047205924988,0.32782894372940063,0.134415403008461,0.24004359543323517,0.40304431319236755,0.05006197839975357,0.3153805732727051,0.0662911981344223,0.14563386142253876,0.2892780900001526,0.10314369201660156,0.19102375209331512,0.481766015291214,0.08459936827421188,0.12419407069683075,0.09496866911649704,0.14238600432872772,0.35593798756599426,0.018676191568374634,0.1735849231481552,0.1981421262025833,0.21000218391418457,0.29388439655303955,0.12052538990974426,0.07946103066205978,0.13471083343029022,0.44040775299072266,0.47396528720855713,0.27095460891723633,0.1284358948469162,0.2481907606124878,0.06520158052444458,0.14199623465538025,0.30123788118362427,0.2163270115852356,0.11357400566339493,0.3918692469596863,0.1164812371134758,0.12967805564403534,0.4430997669696808,0.21795640885829926,0.039514657109975815,0.22544053196907043,0.10562494397163391,0.19286495447158813,0.013236487284302711,0.09251891076564789,0.2549792230129242,0.21582671999931335,0.20985010266304016,0.14900876581668854,0.23094016313552856,0.10380462557077408,-0.013415267691016197,0.11098797619342804,0.16255944967269897,0.14198587834835052,0.02155144140124321,0.0976937860250473,0.09709008038043976,0.05045345425605774
fork,0.012054996564984322,0.18968208134174347,0.16131402552127838,0.10827343910932541,0.19855059683322906,0.11875779181718826,0.028595570474863052,0.013918422162532806,0.16779208183288574,0.05190563574433327,0.04590953513979912,0.1904352307319641,0.06503623723983765,0.028608378022909164,0.018969641998410225,0.04859757050871849,0.0962776467204094,0.08680152893066406,0.06012490391731262,0.03345131501555443,0.36279070377349854,0.19861571490764618,0.024099409580230713,0.03256809711456299,0.0344509594142437,0.20059406757354736,0.3268471956253052,0.15922002494335175,0.12640061974525452,0.05292374640703201,0.02921871282160282,0.131483256816864,-0.024060457944869995,-0.04454142600297928,0.10436517000198364,0.1718980371952057,1.0,0.05800143629312515,0.10949034243822098,0.04486658424139023,0.17150521278381348,0.19891852140426636,-0.02252030372619629,0.10942082107067108,0.00758221372961998,0.03849749267101288,0.28529518842697144,0.012931940145790577,0.022887108847498894,0.12951260805130005,0.07756678014993668,0.1938139796257019,0.4209880530834198,0.35407063364982605,0.10726462304592133,-0.05891554430127144,0.06894122064113617,0.23985791206359863,0.14395731687545776,-0.017545539885759354,0.0541311539709568,0.1522388458251953,0.29878437519073486,0.08367695659399033,0.18038055300712585,0.19605916738510132,0.052357107400894165,0.30898749828338623,0.048881784081459045,0.1296260952949524,0.13035032153129578,0.3089522123336792,0.1598416119813919,0.2886967658996582,0.24098028242588043,0.10475380718708038,0.2620319426059723,0.11798077821731567,0.10488109290599823,0.1315564513206482,0.44352349638938904,0.2541200518608093,0.08205004036426544,0.04715213552117348,0.06273794174194336,0.05045159533619881,0.16746234893798828,0.31064876914024353,0.1372174322605133,0.213412344455719,-0.02040756307542324,-0.04714515805244446,0.06896329671144485,0.048055052757263184,0.04778851196169853,0.026584528386592865,0.05362897738814354,-0.040295615792274475
fridge,0.11155848205089569,0.530887246131897,0.26797449588775635,0.24302850663661957,0.37150514125823975,0.3633645176887512,0.5378667116165161,0.10613274574279785,0.30505824089050293,0.062212616205215454,0.1656428426504135,0.4853645861148834,0.12484017014503479,0.1158682256937027,-0.020447254180908203,0.47421449422836304,0.5883176326751709,0.2838672995567322,0.3935404419898987,0.11804579943418503,0.448236346244812,0.5667189359664917,0.27693668007850647,0.029228363186120987,0.21115638315677643,0.446694552898407,0.3698197603225708,0.5221443176269531,0.4695780277252197,0.318751722574234,0.2735421657562256,0.292339563369751,0.17289677262306213,0.11519845575094223,0.1825280785560608,0.3176047205924988,0.05800143629312515,1.0,0.22290100157260895,0.3161223232746124,0.2209988534450531,0.3002842664718628,0.28288495540618896,0.4595326781272888,0.23176071047782898,0.19068819284439087,0.29941609501838684,0.353437215089798,0.7827695608139038,0.2789947986602783,0.04063381999731064,0.3620181083679199,0.09571228921413422,0.2238369584083557,0.5952037572860718,0.21522296965122223,0.3568636476993561,0.4821593761444092,0.5114305019378662,0.30812546610832214,0.0606783926486969,0.17611122131347656,0.20595818758010864,0.5825090408325195,0.41378122568130493,0.2340029627084732,0.12691202759742737,0.24610012769699097,0.16996416449546814,0.2964666187763214,0.208945631980896,0.34643593430519104,0.13130789995193481,0.4859931468963623,0.38392114639282227,0.2573291063308716,0.329507052898407,0.40948161482810974,0.21639204025268555,0.43178248405456543,0.18847090005874634,0.4414321780204773,0.07677403092384338,0.47617393732070923,0.6507673263549805,0.11100941896438599,0.24151958525180817,0.23805944621562958,0.35755354166030884,0.20205436646938324,0.12647099792957306,-0.04360846057534218,0.2089454084634781,0.29541730880737305,0.4056267738342285,0.33124080300331116,0.29832568764686584,0.3792782723903656
peas,0.028567776083946228,0.24652789533138275,-0.04709611088037491,0.14168447256088257,0.14862261712551117,0.08400385081768036,0.01685049757361412,0.13402657210826874,0.09665429592132568,-0.04317478835582733,-0.03560484200716019,0.27646511793136597,-0.05583901330828667,0.22774222493171692,0.055892761796712875,0.013965546153485775,0.04679543897509575,0.04184209555387497,0.22333016991615295,0.0254116952419281,0.2125014066696167,0.14258889853954315,-0.06360535323619843,0.09455423057079315,0.1313711404800415,0.10639861971139908,0.3285430669784546,0.05369388312101364,0.0013299677520990372,0.028904754668474197,-0.027417298406362534,-0.05260764807462692,-0.07043477892875671,-0.016010545194149017,0.40841782093048096,0.32782894372940063,0.10949034243822098,0.22290100157260895,1.0,0.030220497399568558,0.4795510172843933,0.14947761595249176,0.031061554327607155,0.04409511759877205,-0.029987815767526627,0.25048673152923584,0.11144588887691498,0.04560031369328499,0.14608167111873627,0.350147545337677,0.057961344718933105,0.19287815690040588,0.02973771095275879,0.2018285095691681,0.17153804004192352,-0.0217471681535244,0.004920791834592819,0.10232896357774734,0.1658167988061905,0.24726195633411407,0.14645636081695557,-0.0028910618275403976,0.17035704851150513,0.2148786038160324,0.4455810487270355,0.29091477394104004,0.11365193128585815,0.14406460523605347,-0.05373646318912506,0.30286768078804016,0.6333787441253662,0.4659237861633301,0.012733140029013157,0.3094369173049927,0.3045434355735779,0.1411525160074234,0.10447948426008224,-0.003222694620490074,-0.00219791941344738,0.06129149720072746,0.11020901054143906,0.08660417795181274,0.058050043880939484,0.034985657781362534,0.17879365384578705,0.26670950651168823,0.011170536279678345,0.31682753562927246,0.10222814232110977,0.28013938665390015,-0.03575191646814346,0.013582788407802582,0.06300172954797745,0.02026047743856907,0.06738122552633286,0.012777211144566536,0.0172395221889019,0.01144346222281456
